review_text,rating,review_date,bank_name,source
Very good app that like it too. B/c it is very fast and easy to use.,5,2025-03-26,Dashen,Google Play
"Dashen super app is easy to use, fast and robust",5,2025-01-31,Dashen,Google Play
"The Dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of QR codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. Truly ahead of the curve ..... keep up the excellent work 🤝👏",5,2025-04-21,Dashen,Google Play
"amazing features, faster and easy to use",5,2025-04-21,Dashen,Google Play
"#dashen super app is easy to use, secure & fast transaction😍",5,2025-04-22,Dashen,Google Play
Super Easy To Use and Fast Transaction.,5,2025-04-21,Dashen,Google Play
"best ever digital banking sector essay for understanding ,smart and convince for using",5,2025-03-19,Dashen,Google Play
Add the option to send money to any telebirr account like amole does.,3,2025-03-08,Dashen,Google Play
dashen super app is simple faster and reliable.,5,2025-04-21,Dashen,Google Play
"Dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,Dashen,Google Play
"This Is An Amazing App with Uniqe Quality,Easy And Fast Mobile Banking App.",5,2025-04-21,Dashen,Google Play
Amazing and user friendly supper app and looking forward the additional features,5,2025-02-14,Dashen,Google Play
"I would be happy if I got a withdraw system in the application. Otherwise, everything is fine for me",4,2025-06-18,Dashen,Google Play
It's bad for the connection and too many days are it that not working,1,2025-04-12,Dashen,Google Play
Small size with vast features and functionalities.,5,2025-01-15,Dashen,Google Play
"Dashen Bank super App is the most suitable, reliable, and fast digital banking system.",5,2025-04-21,Dashen,Google Play
"12yr more LC, UCP & ICC & loan",5,2025-11-06,Dashen,Google Play
"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",5,2025-04-22,Dashen,Google Play
i were smothely using the app for the last 5 month but somehow its not working to now so what shall i do it becames like i can open the app even i can't open it if u have solution's pls help me kindly tnx,1,2025-07-28,Dashen,Google Play
It is very easy to use and powerful application.,3,2025-04-01,Dashen,Google Play
The speed is too slow. Need some improvements.,2,2025-03-06,Dashen,Google Play
for dashen bankk it is best app so why your bank onlyu one one app for mobile banking that means superr app,5,2025-10-05,Dashen,Google Play
"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",5,2025-05-14,Dashen,Google Play
one of the best app in Ethiopia .,5,2025-09-24,Dashen,Google Play
"A lightweight,catchy and smooth app",5,2025-01-15,Dashen,Google Play
It is very fast and secured mobile banking app! I like this app!,5,2025-04-29,Dashen,Google Play
Best Performing and Fast Financial app,5,2025-08-12,Dashen,Google Play
Great for everyday banking and payments on the go,5,2025-04-22,Dashen,Google Play
"Best UI mobile banking app, props to design team",5,2025-04-30,Dashen,Google Play
It stop working most of the time.,2,2025-07-28,Dashen,Google Play
Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,5,2025-04-22,Dashen,Google Play
very easy and flexible app.,5,2025-04-21,Dashen,Google Play
On Transaction page only show sent Transaction. Try to include received transaction.,4,2025-02-06,Dashen,Google Play
it is the worst app ever istg 🤮🤮🤮,1,2025-10-29,Dashen,Google Play
I wish dark mode feature is add as an option but it's good app,5,2025-02-27,Dashen,Google Play
your financial system must improved,4,2025-11-09,Dashen,Google Play
I don't know what happens but the application is not send verification pass code you should fix that,1,2025-02-16,Dashen,Google Play
To join digital world use supper app and make your life easy,5,2025-04-21,Dashen,Google Play
well done keep it up,5,2025-08-12,Dashen,Google Play
All in One ✍️secure ✍️reliable ✍️convenient. Digital banking game changer!!,5,2025-04-23,Dashen,Google Play
the new version is so good I like it,5,2025-08-13,Dashen,Google Play
the best version in 🇪🇹,5,2025-09-27,Dashen,Google Play
it is the best app ever i have seen Dashen bank always one step a head!!!!,5,2025-08-13,Dashen,Google Play
dashen super app is secure band very easy,5,2025-04-29,Dashen,Google Play
Excellent UI/UX and beyond Banking services👍👍,5,2025-01-30,Dashen,Google Play
A fantastic product!! keep the good work.,5,2025-04-21,Dashen,Google Play
"A proudly Ethiopian innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers and sellers. Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants!",5,2025-04-21,Dashen,Google Play
system failure transfer to others account,2,2025-11-13,Dashen,Google Play
it fast service,5,2025-09-29,Dashen,Google Play
it's so boring,1,2025-11-04,Dashen,Google Play
"Fast, Reliable and User Friendly. Keep it Up",5,2025-04-22,Dashen,Google Play
the chat banking and unique and only app that alow money request!!,5,2025-04-21,Dashen,Google Play
excellent mobile banking digital,5,2025-08-24,Dashen,Google Play
"Best App .. Good job, Dashen Bank",5,2025-07-16,Dashen,Google Play
nice app but transaction limet not enough,5,2025-06-17,Dashen,Google Play
Great always one step ahead and most reliable bank,5,2025-07-22,Dashen,Google Play
Its slow when i try to see the Recent Transaction and stucked,1,2025-04-28,Dashen,Google Play
easy to use and the best one,5,2025-08-17,Dashen,Google Play
"The Dashen Super App offers a modern, user-friendly experience that leverages the latest technological advancements to deliver a seamless e-commerce platform",5,2025-04-21,Dashen,Google Play
this app is the most simply to use and secure safe i love it to use for any bank transaction,5,2025-04-21,Dashen,Google Play
"It is a very wonderful work that has saved its time. That is why it is ""Always one step ahead!""",5,2025-01-17,Dashen,Google Play
wow dashen bank super app,5,2025-11-12,Dashen,Google Play
This app doesn't work on my phone my phone is Samsung Galaxy s7 android version 9 All other financial apps work like telebirr CBE M_pesa...,1,2025-02-14,Dashen,Google Play
what your emplyees tell as about the app when they came to our store and what actually the app is different,1,2025-10-30,Dashen,Google Play
Some connection issues,3,2025-08-12,Dashen,Google Play
So far so good! their in person customer service is amazing 👏,5,2025-04-14,Dashen,Google Play
"Simple, Fast and Easy ⭐⭐⭐🎉",4,2025-02-10,Dashen,Google Play
